trip,lon,lat,step_speed,step_direction
P1108_21_SV_T2,-77.294799,-11.734366,13.565961384702492,-0.00013371272723361471
P1108_21_SV_T2,-77.29593257142857,-11.732902964285715,13.627496452738313,8.043610935724644
P1108_21_SV_T2,-77.29707906451613,-11.731446032258065,13.648563112836854,-0.4290690751117836
P1108_21_SV_T2,-77.2983095483871,-11.730028774193554,13.803773660073574,-2.7535893546372563
P1108_21_SV_T2,-77.2995394137931,-11.728615206896553,13.780032783946323,-0.059666720636585076
P1108_21_SV_T2,-77.30076062068966,-11.727253310344825,13.448876945901773,-0.855471782066104
P1108_21_SV_T2,-77.3020085483871,-11.725911322580645,13.468179389103774,-1.0355447549408725
P1108_21_SV_T2,-77.30343016129031,-11.724698741935484,13.6991493399661,-6.621715647436247
P1108_21_SV_T2,-77.30483986666667,-11.723462966666665,13.74827216812597,0.7776157854877397
P1108_21_SV_T2,-77.30608286666667,-11.721902466666664,14.68578359929672,10.210421003827832
P1108_21_SV_T2,-77.30734509999998,-11.720379233333334,14.556392493948193,-1.1034219304740986
P1108_21_SV_T2,-77.30887659999998,-11.719377733333333,13.381611307856605,-17.207754369771582
P1108_21_SV_T2,-77.31038876666666,-11.718365333333335,13.310540017682015,0.6253022398755093
P1108_21_SV_T2,-77.31163026666667,-11.717200333333334,12.49471894385551,9.419177898328028
P1108_21_SV_T2,-77.31288093333333,-11.716022133333333,12.610635664529823,0.11180859286037048
P1108_21_SV_T2,-77.31425993333333,-11.714659133333333,14.237550971721618,1.3752032497549749
P1108_21_SV_T2,-77.31564634374998,-11.713285125,14.33352916596025,0.07676485297929503
P1108_21_SV_T2,-77.3171365,-11.711757,15.679236705338562,0.9775941578541848
P1108_21_SV_T2,-77.31862665625,-11.710228875,15.679278049169376,-0.00015820396924937086
P1108_21_SV_T2,-77.31970179999998,-11.7086724,13.944308729263305,9.603431833544448
P1108_21_SV_T2,-77.32074730000002,-11.7071139,13.837359685340711,0.7735257245730054
P1108_21_SV_T2,-77.32152858620691,-11.705996689655173,10.048125421764134,-1.1021210494963043
P1108_21_SV_T2,-77.322291,-11.704911,9.777678188837617,-0.11149659508299692
P1108_21_SV_T2,-77.32404050000002,-11.702821,20.053939496220085,-4.827031800642203
P1108_21_SV_T2,-77.32579,-11.700731,20.05400039040218,-0.00021222149604227525
P1108_21_SV_T2,-77.327278,-11.6993555,14.86961479512549,-7.308814444552581
P1108_21_SV_T2,-77.328766,-11.69798,14.869653883374655,-0.00014216450250614798
P1108_21_SV_T2,-77.329646,-11.6971825,8.712985263797716,-0.5666768527083832
P1108_21_SV_T2,-77.330526,-11.696385,8.712998788749106,-8.230365079953117e-05
P1108_21_SV_T2,-77.33237629411767,-11.694237794117653,20.848949290600725,7.057884502291074
P1108_21_SV_T2,-77.3342265882353,-11.692090588235295,20.84901655282144,-0.00021902008882079824
P1108_21_SV_T2,-77.33563596153846,-11.690272038461538,16.941418460827805,2.9634026065481858
P1108_21_SV_T2,-77.336885,-11.688573,15.535569704267266,1.4455967003817705
P1108_21_SV_T2,-77.33790460526316,-11.686877210526314,14.603441316686347,5.260866557250778
P1108_21_SV_T2,-77.33892421052632,-11.685181421052633,14.603464332293932,-0.00015335087238099732
P1108_21_SV_T2,-77.34026658333333,-11.683637375,15.048239598575922,-9.920810842129585
P1108_21_SV_T2,-77.34197783333333,-11.68226675,16.065542322534615,-10.31040532766326
P1108_21_SV_T2,-77.3437032413793,-11.680928344827588,15.995815758345248,-0.8964317281886451
P1108_21_SV_T2,-77.3454308275862,-11.679594896551723,15.985478053689398,-0.13871165401673125
P1108_21_SV_T2,-77.34648899999998,-11.679964,8.163162217830875,-57.84956502803754
P1108_21_SV_T2,-77.34747060606061,-11.680435666666664,7.945922902011738,-6.530325004442375
P1108_21_SV_T2,-77.3480496969697,-11.680640666666667,4.474860650933834,6.2612618729286575
P1108_21_SV_T2,-77.3486287878788,-11.680845666666665,4.474857723545725,-1.354978496692638e-05
P1108_21_SV_T2,-77.34881941379311,-11.679670724137932,8.828403538994245,100.84654625770024
P1108_21_SV_T2,-77.34895027586207,-11.67828348275862,10.338303358611476,3.749894668267984
P1108_21_SV_T2,-77.34854635593221,-11.678382491525426,3.025923951169105,109.33051990314873
P1108_21_SV_T2,-77.34810423728813,-11.678587661016948,3.555451139144365,11.302363895604074
P1108_21_SV_T2,-77.34766211864407,-11.678792830508476,3.555448989914693,1.6413490968147926e-05
P1108_21_SV_T2,-77.34722,-11.678998,3.5554468408998323,1.6410849951853382e-05
P1108_21_SV_T2,-77.34724574074073,-11.679225407407408,1.697885881109271,70.97041829669217
P1108_21_SV_T2,-77.34727148148147,-11.679452814814816,1.6978858642004533,-5.141309657119564e-06
P1108_21_SV_T2,-77.34729722222222,-11.679680222222226,1.6978858473027016,-5.147698175278492e-06
P1108_21_SV_T2,-77.34732296296295,-11.679907629629627,1.6978858303312,-5.153691859050014e-06
P1108_21_SV_T2,-77.3473487037037,-11.680135037037035,1.6978858134835106,-5.138812696259265e-06
P1108_21_SV_T2,-77.34785123076924,-11.680316,3.8910216402180575,63.48512716177967
P1108_21_SV_T2,-77.34726307142857,-11.67958875,6.884372128923832,148.56877727714303
P1108_21_SV_T2,-77.34616271428574,-11.6785425,11.145593355917502,7.465935900171517
P1108_21_SV_T2,-77.34655413157896,-11.678693789473686,3.058048151362226,-157.38374035262868
P1108_21_SV_T2,-77.34717505263158,-11.679029315789473,5.153720189040022,-7.351050693507714
P1108_21_SV_T2,-77.34782352380952,-11.678778952380952,5.065575817802077,50.40612944542221
P1108_21_SV_T2,-77.3485270952381,-11.677356809523811,11.72682762084489,42.633911362312176
P1108_21_SV_T2,-77.34836259999999,-11.677247533333334,1.4445176261174728,81.6985238836824
P1108_21_SV_T2,-77.34813609999998,-11.677232033333334,1.6500425695149663,30.153820717469788
P1108_21_SV_T2,-77.34789140000002,-11.6770602,2.1882227893001316,-31.645558398875213
P1108_21_SV_T2,-77.3476454,-11.6768772,2.2450415154394245,-1.5783241024465156
P1108_21_SV_T2,-77.34858659999998,-11.6767026,6.961569382579608,-132.05262745387094
P1108_21_SV_T2,-77.34961259999999,-11.6765286,7.567176944489349,-0.9016233426805228
P1108_21_SV_T2,-77.3492588125,-11.676549375,2.5756812448062134,173.6069098434246
P1108_21_SV_T2,-77.34880646875,-11.6765840625,3.2973588748884626,1.0458916592058929
P1108_21_SV_T2,-77.34881949999998,-11.67651975,0.4865566822941652,-105.70087541429865
P1108_21_SV_T2,-77.34894887499998,-11.6764306875,1.1492559215033429,-43.671153755032385
P1108_21_SV_T2,-77.34823661538461,-11.67595753846154,6.254679518468246,110.74447279366673
P1108_21_SV_T2,-77.34710353846154,-11.675292346153846,9.600618127582594,3.208790805944112
P1108_21_SV_T2,-77.34722088888887,-11.675168277777779,1.2549778312702506,-101.8670983372547
P1108_21_SV_T2,-77.34742755555557,-11.675082861111116,1.6301853334449703,-24.309980137892012
P1108_21_SV_T2,-77.34696529032259,-11.675325838709677,3.8127170841042486,-174.6578099946763
P1108_21_SV_T2,-77.34591770967742,-11.675856161290323,8.570080366194977,-0.8878016741882675
P1108_21_SV_T2,-77.34571600000002,-11.67644225,4.589646445644168,44.03814654791928
P1108_21_SV_T2,-77.34648100000003,-11.677092071428573,7.359423391607777,67.6877538901027
P1108_21_SV_T2,-77.34711634375,-11.67794571875,7.838855527808193,-12.974934577807062
P1108_21_SV_T2,-77.34766525,-11.67893525,8.356664991109138,-7.57483634115647
P1108_21_SV_T2,-77.347934725,-11.6797318,6.227005887587308,-10.182169650416768
P1108_21_SV_T2,-77.34788485,-11.6803078,4.289732535257931,-23.176755107239273
P1108_21_SV_T2,-77.347834975,-11.6808838,4.289732471598793,1.0025377065403518e-05
P1108_21_SV_T2,-77.3467413076923,-11.681566692307696,9.425957431957508,-52.631023612525155
P1108_21_SV_T2,-77.34589842222222,-11.682574088888883,9.664679208170478,18.14791661810452
P1108_21_SV_T2,-77.34509208888889,-11.683602755555556,9.623256796403842,1.8193342073807912
P1108_21_SV_T2,-77.34428575555556,-11.684631422222221,9.623243549577927,0.00010275325459474517
P1108_21_SV_T2,-77.343006125,-11.685672125,12.08785150593626,-12.779900591123347
P1108_21_SV_T2,-77.34202462857144,-11.686556085714285,9.690352301234807,2.894890105022398
P1108_21_SV_T2,-77.3410942,-11.687415800000002,9.296142470509814,0.7321983844327917
P1108_21_SV_T2,-77.3402016,-11.688323133333334,9.349326524892376,2.732386576644416
P1108_21_SV_T2,-77.33934210000002,-11.689272133333333,9.413099150680372,2.360914532530643
P1108_21_SV_T2,-77.33819666666669,-11.690097666666665,10.33510977808526,-12.077490052137478
P1108_21_SV_T2,-77.33680104166667,-11.690815166666667,11.454552945045824,-8.653037759135373
P1108_21_SV_T2,-77.33543731578948,-11.691581052631578,11.424124995995705,2.1354091502438024
P1108_21_SV_T2,-77.33407586842105,-11.69235039473684,11.422538361712643,0.15298511534690815
P1108_21_SV_T2,-77.33275457142857,-11.693095928571427,11.081503645279557,-0.0371444192928152
P1108_21_SV_T2,-77.33149350000002,-11.69380575,10.569975321421557,-0.060254880543709526
P1108_21_SV_T2,-77.33034757142858,-11.694525857142857,9.894376880345186,2.798950066805702
P1108_21_SV_T2,-77.32930239285714,-11.695254964285715,9.325205377057953,2.775976148539854
P1108_21_SV_T2,-77.32824757142856,-11.696144190476193,10.114254042553286,5.259374215913611
P1108_21_SV_T2,-77.32718792857142,-11.697113476190474,10.53706878131274,2.3246712943802383
P1108_21_SV_T2,-77.32612828571429,-11.69808276190476,10.537049072751108,0.00010011601906967371
P1108_21_SV_T2,-77.32523906666667,-11.698965133333333,9.199369650515504,2.3304184565163557
P1108_21_SV_T2,-77.32395310344828,-11.699649413793106,10.635215922710307,-16.859983793460177
P1108_21_SV_T2,-77.32260206896551,-11.70030527586207,10.957687438875661,-2.149826548294982
P1108_21_SV_T2,-77.32158284210526,-11.701239473684213,10.144629476222756,16.737350224525244
P1108_21_SV_T2,-77.32058731578948,-11.70219355263158,10.122206589581463,1.276067761803148
P1108_21_SV_T2,-77.31960461538462,-11.703138769230769,10.009597052642777,0.10421027861775656
P1108_21_SV_T2,-77.31864115384616,-11.704070692307697,9.840756212128976,0.1607312254990063
P1108_21_SV_T2,-77.3176776923077,-11.705002615384615,9.84073942917874,9.653048431346178e-05
P1108_21_SV_T2,-77.31665936111109,-11.706138944444444,11.218843345284457,4.083857381764261
P1108_21_SV_T2,-77.31582477777778,-11.70729311111111,10.49450640928722,5.966711189732907
P1108_21_SV_T2,-77.31499019444446,-11.708447277777774,10.494491780594595,0.00011280443462169387
P1108_21_SV_T2,-77.31427066666667,-11.709709333333333,10.726056585068203,6.127922353975038
P1108_21_SV_T2,-77.31360866666667,-11.711025333333332,10.886237720885953,2.9494196844918865
P1108_21_SV_T2,-77.31259179310345,-11.712011931034482,10.401868825346321,-19.039734842820447
P1108_21_SV_T2,-77.31139748275862,-11.712833827586207,10.607133401593014,-9.636836051791759
P1108_21_SV_T2,-77.31043309375,-11.71402375,11.272881712481313,16.465017058931053
P1108_21_SV_T2,-77.3095523125,-11.7153475,11.72421329550028,5.3504048304492065
P1108_21_SV_T2,-77.30864936363636,-11.71672,12.115395035002766,0.2957965991738547
P1108_21_SV_T2,-77.30773163636364,-11.718125,12.376345955611901,0.18685604272388892
P1108_21_SV_T2,-77.30686675,-11.719445,11.63808594656286,-0.08063955770364828
P1108_21_SV_T2,-77.306081125,-11.7206375,10.530759396524024,-0.14226400799321934
P1108_21_SV_T2,-77.30512077419354,-11.721862322580645,11.458866936216047,-4.689425837104579
P1108_21_SV_T2,-77.30411674193549,-11.723095225806453,11.701670126545773,-1.0538258980132014
P1108_21_SV_T2,-77.30309761538463,-11.72420246153846,11.06102875025553,-3.4577812316510967
P1108_21_SV_T2,-77.30207300000002,-11.725264,10.838841140300604,-1.3567009654680646
P1108_21_SV_T2,-77.30104476470589,-11.726264,10.530250136957195,-1.8108943711310983
P1108_21_SV_T2,-77.299993,-11.726864,8.844531806621712,-14.5801271130739
P1108_21_SV_T2,-77.29912663636364,-11.727511727272727,7.920240912012509,7.1381601814112505
P1108_21_SV_T2,-77.29826027272728,-11.728159454545455,7.920229170592238,6.486231868052528e-05
P1108_21_SV_T2,-77.297270625,-11.729152625,10.296826569717409,8.341591241779382
P1108_21_SV_T2,-77.29625015625003,-11.73023215625,10.915687991536746,1.5080499280802542
P1108_21_SV_T2,-77.29514585365854,-11.731430536585364,11.977651879984856,0.7274461229892779
P1108_21_SV_T2,-77.29399963414635,-11.732688341463414,12.509251123245885,0.3174557744493143
P1108_21_SV_T2,-77.29285341463417,-11.733946146341465,12.509225843894665,0.00012978201507962692
P1108_21_SV_T2,-77.29175829411764,-11.734911176470588,10.704949322638297,-6.27145044966403
P1108_21_SV_T2,-77.29086606451612,-11.735888903225806,9.729743571639716,6.232011979171915
P1108_21_SV_T2,-77.2900236451613,-11.736875032258064,9.54018083746982,1.8707279227040767
P1108_21_SV_T2,-77.28917828571429,-11.737941785714286,10.01954408729388,2.101905837194039
P1108_21_SV_T2,-77.28833185714284,-11.739037857142858,10.1969764535748,0.7150267890594648
P1108_21_SV_T2,-77.28739965789474,-11.74008989473684,10.335486824418783,-3.8509174529601746
P1108_21_SV_T2,-77.28645426315789,-11.741135157894735,10.360858957124707,-0.5825551748051794
P1108_21_SV_T2,-77.28557352380953,-11.742173428571427,10.01559208321083,1.8154853440804573
P1108_21_SV_T2,-77.2848220952381,-11.743197714285715,9.358532454180914,4.022342062104372
P1108_21_SV_T2,-77.28422121951219,-11.744328975609756,9.462192111561016,8.212006754784596
P1108_21_SV_T2,-77.28363109756097,-11.74546787804878,9.476924349031414,0.5773592144955444
P1108_21_SV_T2,-77.28315266666667,-11.7466095,9.157157397367564,4.590186771133404
P1108_21_SV_T2,-77.283121,-11.747762,8.555590404347019,20.767562401101888
P1108_21_SV_T2,-77.28341086486485,-11.748814837837836,8.091777797754395,16.626462140579633
P1108_21_SV_T2,-77.28370072972974,-11.749867675675675,8.09177570317698,-5.5026129757607116e-05
P1108_21_SV_T2,-77.28330512,-11.75066844,6.6009442211546645,-40.897891518355095
P1108_21_SV_T2,-77.28230972,-11.75124864,8.4165240530227,-33.41965085788325
P1108_21_SV_T2,-77.2815625510204,-11.751939653061225,7.46743800630028,12.601544661886024
P1108_21_SV_T2,-77.28085357142857,-11.752647714285715,7.358034286411862,2.200352820635913
P1108_21_SV_T2,-77.28014459183674,-11.753355775510206,7.358025015488793,7.364653097852171e-05
P1108_21_SV_T2,-77.279274,-11.754027,8.050895541535143,-7.349016235804527
P1108_21_SV_T2,-77.27845864285716,-11.754852357142855,8.520807785007062,7.735386122859267
P1108_21_SV_T2,-77.27764328571428,-11.755677714285715,8.520795440641662,8.583040497001093e-05
P1108_21_SV_T2,-77.27708605263156,-11.75651610526316,7.422743564229598,10.991486687157051
P1108_21_SV_T2,-77.27756131578947,-11.757406631578947,7.456113084660834,60.638800878199255
P1108_21_SV_T2,-77.27678499999998,-11.7583688,9.098933398056843,-65.89212892990099
P1108_21_SV_T2,-77.27591928571428,-11.759336085714285,9.543696959744867,-2.9196221444833554
P1108_21_SV_T2,-77.2750921923077,-11.760428115384615,10.088486480304708,4.668498568516808
P1108_21_SV_T2,-77.27429084615385,-11.761603307692303,10.485578805711057,2.830817020565348
P1108_21_SV_T2,-77.27336615555556,-11.7625114,9.515314636259985,-11.185076989632538
P1108_21_SV_T2,-77.27242248888889,-11.7633784,9.40187944324711,-1.907230698565684
P1108_21_SV_T2,-77.27147882222222,-11.7642454,9.401863690388067,9.009855270392109e-05
P1108_21_SV_T2,-77.270474,-11.765051,9.43549513688672,-3.866569376953805
P1108_21_SV_T2,-77.26984233333333,-11.765790583333333,7.154059595351046,10.78427855069387
P1108_21_SV_T2,-77.26921066666667,-11.766530166666666,7.154051681063395,7.581046438076555e-05
P1108_21_SV_T2,-77.268478,-11.767086333333333,6.735383047538207,-12.309927638394694
P1108_21_SV_T2,-77.26767799999998,-11.767520222222226,6.644190979386896,-8.803129292620895
P1108_21_SV_T2,-77.26706999999998,-11.768575,8.98760324015775,31.576918503458515
P1108_21_SV_T2,-77.26651000000003,-11.769785,9.85783717988828,5.0620769226100615
P1108_21_SV_T2,-77.26592645714288,-11.770801400000002,8.652249941884973,-4.9640386951022615
P1108_21_SV_T2,-77.26530759999999,-11.7715274,7.016979407058902,-10.506405314803883
P1108_21_SV_T2,-77.26476580555557,-11.772260583333333,6.715253196004211,3.9620750069964568
P1108_21_SV_T2,-77.26530288888887,-11.773094333333333,7.314647520051162,68.11926268095954
P1108_21_SV_T2,-77.26583997222222,-11.773928083333333,7.314641208063956,-7.840531105784976e-05
P1108_21_SV_T2,-77.26634316666667,-11.77384475,3.707489886701385,67.36512156874136
P1108_21_SV_T2,-77.26675156249998,-11.773359583333333,4.665270086464979,40.90792785343029
P1108_21_SV_T2,-77.26607,-11.773668333333333,5.455762178372388,154.32228717943926
P1108_21_SV_T2,-77.26538843750002,-11.773977083333332,5.455757131308084,2.452863768098723e-05
P1108_21_SV_T2,-77.264706875,-11.774285833333336,5.4557520844175125,2.4528291390879527e-05
P1108_25_SV_T1,-77.26695453333333,-11.775989866666665,9.314945405112782,-7.4781212798919805
P1108_25_SV_T1,-77.26629853333334,-11.777091366666667,9.461802086209104,-66.45608550010354
P1108_25_SV_T1,-77.2657039375,-11.7782633125,9.710426213181076,3.830349163877344
P1108_25_SV_T1,-77.26550846875,-11.77989315625,12.177851191796222,19.716280650492195
P1108_25_SV_T1,-77.265313,-11.781523,12.177850209521804,3.936599364351423e-05
P1108_25_SV_T1,-77.26473710714286,-11.783040142857145,12.010609499434414,-13.688513142161751
P1108_25_SV_T1,-77.26417846666669,-11.784568333333333,12.044680591424033,0.6948037764392438
P1108_25_SV_T1,-77.26373196666667,-11.786168333333332,12.308378907270873,4.410633014084368
P1108_25_SV_T1,-77.26329253333333,-11.787790333333335,12.45267736537105,0.4258833646486835
P1108_25_SV_T1,-77.26289903333333,-11.789555333333334,13.406046081919193,2.5419541753953747
P1108_25_SV_T1,-77.2624741875,-11.7912985625,13.29923364605526,-1.1068332065319737
P1108_25_SV_T1,-77.26184559375,-11.79290028125,12.732994024332163,-7.5968723925836334
P1108_25_SV_T1,-77.261217,-11.794502,12.732984466885258,0.0001119561216000875
P1108_25_SV_T1,-77.26078092857142,-11.796182,12.863116037765426,6.758667109547048
P1108_25_SV_T1,-77.26031400000002,-11.797855125,12.870914703651042,-1.0229808445582194
P1108_25_SV_T1,-77.2596465,-11.7994835625,13.020816784882346,-6.583379687406987
P1108_25_SV_T1,-77.25897900000002,-11.801112,13.020806064511603,0.00011757724200833765
P1108_25_SV_T1,-77.25864364285714,-11.802773785714285,12.570116549452527,10.688267816991557
P1108_25_SV_T1,-77.2582784117647,-11.804450529411767,12.722502759891455,-0.861827195394369
P1108_25_SV_T1,-77.25771900000002,-11.806224499999999,13.77719909566447,-5.117968122268849
P1108_25_SV_T1,-77.2571595882353,-11.807998470588233,13.777191339439574,0.00010450764179381622
P1108_25_SV_T1,-77.2565755,-11.809635499999999,12.867662238910494,-2.097553344682126
P1108_25_SV_T1,-77.25596525,-11.811266125,12.886918375250852,-0.8672373675185554
P1108_25_SV_T1,-77.255209625,-11.8129920625,13.934365470603845,-3.0779846974896827
P1108_25_SV_T1,-77.25445400000002,-11.814718,13.934351850157494,0.00013070147227267628
P1108_25_SV_T1,-77.25391935714283,-11.816475678571427,13.60925232925303,6.6167762843155336
P1108_25_SV_T1,-77.253375125,-11.8182296875,13.603225072133155,-0.3138016730944173
P1108_25_SV_T1,-77.2527685625,-11.81995984375,13.574066923095643,-2.045963071904225
P1108_25_SV_T1,-77.252162,-11.82169,13.574057886388044,0.00011116723507598181
P1108_25_SV_T1,-77.25151650000002,-11.823596,14.900919624401693,0.6000597946932089
P1108_25_SV_T1,-77.25087099999998,-11.825502,14.900909351221447,0.000119177314644503
P1108_25_SV_T1,-77.25025171428571,-11.82722967857143,13.586952589160266,-0.9935936529589072
P1108_25_SV_T1,-77.24963406666666,-11.828929066666667,13.385030843671794,-0.2493369704128554
P1108_25_SV_T1,-77.24902706666667,-11.830444566666667,12.07954854278258,-1.8239405796831527
P1108_25_SV_T1,-77.24844568750002,-11.8319881875,12.20845393286317,1.1707214949673812
P1108_25_SV_T1,-77.24803084375,-11.83371459375,13.16090014671571,7.000786032850613
P1108_25_SV_T1,-77.24761600000002,-11.835441,13.160895791703489,8.062081579396363e-05
P1108_25_SV_T1,-77.24711082142856,-11.837227607142855,13.756435669776636,-2.234606396621416
P1108_25_SV_T1,-77.2466208,-11.839009866666665,13.696320007601994,0.4079404963973161
P1108_25_SV_T1,-77.2462293,-11.840763866666665,13.32308330472554,2.738310123322776
P1108_25_SV_T1,-77.24579175000002,-11.842494,13.226454540149437,-1.579314346550632
P1108_25_SV_T1,-77.24505487500002,-11.844069,12.854820974452682,-10.700607246156324
P1108_25_SV_T1,-77.244318,-11.845644,12.854808129947159,0.00012503773572802857
P1108_25_SV_T1,-77.24367192857143,-11.847438642857142,14.120166907283346,5.1937906080626135
P1108_25_SV_T1,-77.2430586875,-11.8492295,14.016083035702893,0.8812951438451648
P1108_25_SV_T1,-77.24265884375002,-11.85099575,13.424862829728589,6.035290929642258
P1108_25_SV_T1,-77.24225899999998,-11.852762,13.424858766536007,7.827716706287902e-05
P1108_25_SV_T1,-77.2418995,-11.8544305,12.653923989881909,0.5848914637047926
P1108_25_SV_T1,-77.24154,-11.856099,12.65392069706006,7.071092295518608e-05
P1108_25_SV_T1,-77.2414725,-11.857598,11.134607463110957,9.383973548486411
P1108_25_SV_T1,-77.241405,-11.859097,11.134607344569767,1.3843876757846374e-05
P1108_25_SV_T1,-77.2408755,-11.8607735,13.021754743096235,-14.652701658838625
P1108_25_SV_T1,-77.240346,-11.86245,13.021747764647431,9.934676316447622e-05
P1108_25_SV_T1,-77.23978135714286,-11.864096785714285,12.890140990314846,-1.3733034484460518
P1108_25_SV_T1,-77.239238,-11.8657433125,12.839965238716026,0.6513488999516142
P1108_25_SV_T1,-77.238833,-11.86738815625,12.555450833859437,4.350090280421995
P1108_25_SV_T1,-77.238428,-11.869033,12.55544667740148,7.872233820194197e-05
P1108_25_SV_T1,-77.23787835714286,-11.87067335714286,12.810532531735813,-4.607077603034553
P1108_25_SV_T1,-77.237305,-11.872312666666666,12.857870008046074,-0.7399146710753257
P1108_25_SV_T1,-77.2365775,-11.873945166666667,13.216373112884392,-4.6673000030190215
P1108_25_SV_T1,-77.23588853333331,-11.875554866666667,12.95078985794146,0.8357142968448272
P1108_25_SV_T1,-77.23545003333331,-11.877016366666664,11.30335210438833,6.3634812045768845
P1108_25_SV_T1,-77.235056875,-11.87850625,11.418851165335514,1.8833888118812752
P1108_25_SV_T1,-77.2349584375,-11.880180625,12.445783428194131,11.186753053328943
P1108_25_SV_T1,-77.23486,-11.881855,12.44578317578017,2.0199461005177e-05
P1108_25_SV_T1,-77.23470109375,-11.883698125,13.726092811383474,-1.5298499844267326
P1108_25_SV_T1,-77.2345421875,-11.88554125,13.726092154670475,3.249335091481953e-05
P1108_25_SV_T1,-77.23406750000002,-11.887282,13.369797876264807,-10.1183996938247
P1108_25_SV_T1,-77.23351713333334,-11.889020266666664,13.504304727739887,-2.273474267819097
P1108_25_SV_T1,-77.23279063333334,-11.890844766666667,14.530789625951481,-4.073866563109448
P1108_25_SV_T1,-77.23205556250002,-11.8926549375,14.45461689843529,-0.38276536326441146
P1108_25_SV_T1,-77.23126478125,-11.89437196875,13.975931221180133,-2.5883420183488965
P1108_25_SV_T1,-77.230474,-11.896089,13.975916328869515,0.00013548389486572887
P1108_25_SV_T1,-77.22975100000002,-11.8976045,12.411319149262654,-0.7649905476378649
P1108_25_SV_T1,-77.229028,-11.89912,12.411306773427306,0.00012239407186598328
P1108_25_SV_T1,-77.228317,-11.90081,13.562301955154927,2.648695089897984
P1108_25_SV_T1,-77.22760600000002,-11.9025,13.56228973816755,0.00012538412161688944
P1108_25_SV_T1,-77.227172,-11.904254,13.392184285619464,8.765079527952139
P1108_25_SV_T1,-77.226738,-11.906008,13.392179499872935,8.457382571691595e-05
P1108_25_SV_T1,-77.22575710714284,-11.907463535714285,12.938172532847082,-19.79092331450305
P1108_25_SV_T1,-77.22488166666666,-11.908958066666667,12.783184973010194,3.581609539329179
P1108_25_SV_T1,-77.22469166666666,-11.910706066666668,13.044753595546926,23.748480577023912
P1108_25_SV_T1,-77.22446152941177,-11.912445235294118,13.01378968368712,-1.3065022936563082
P1108_25_SV_T1,-77.22397050000002,-11.914127,12.979370077641144,-8.566338074747478
P1108_25_SV_T1,-77.22347947058825,-11.915808764705885,12.979364012364645,9.372760044357165e-05
P1108_25_SV_T1,-77.2230785,-11.917515,12.992078033378224,2.9942661119250427
P1108_25_SV_T1,-77.22273311764705,-11.919192705882347,12.70001159620382,1.5608334288483263
P1108_25_SV_T1,-77.222659,-11.9206605,10.905523868391972,8.560034355249797
P1108_25_SV_T1,-77.22258488235295,-11.922128294117648,10.905523724753715,1.5273166496854174e-05
P1108_25_SV_T1,-77.22182099999998,-11.9238305,13.795774343177907,-20.876684685112988
P1108_25_SV_T1,-77.2209854375,-11.9255803125,14.332371966171616,-1.337215654037777
P1108_25_SV_T1,-77.22037371875003,-11.92740515625,14.25159693202003,6.883956742033432
P1108_25_SV_T1,-77.219762,-11.92923,14.251587619961047,0.00011415525079883081
P1108_25_SV_T1,-77.21954149999998,-11.931075,13.784697302514891,11.488994608343608
P1108_25_SV_T1,-77.219321,-11.93292,13.784696037374232,4.497516073342922e-05
P1108_25_SV_T1,-77.218604,-11.9346985,14.187495192834964,-14.856677637174414
P1108_25_SV_T1,-77.217887,-11.936477,14.187482660819194,0.0001283217165166661
