,0
0,1426.6165771484375
1,2113.45947265625
2,921.0602416992188
3,416.7000427246094
4,815.9812622070312
5,1791.324462890625
6,1302.884033203125
7,2407.58154296875
8,1339.2464599609375
9,1528.7734375
10,1210.324462890625
11,2039.867919921875
12,543.6060180664062
13,363.28155517578125
14,1123.9483642578125
,0
0,1474.251708984375
1,1560.4251708984375
2,1469.44580078125
3,1386.105224609375
4,866.5888671875
5,1958.584228515625
6,953.017578125
7,948.5753784179688
8,2147.423828125
9,298.9184265136719
10,1280.080810546875
11,1352.554931640625
12,1183.0364990234375
13,798.7490234375
14,1225.435791015625
,0
0,1041.4075927734375
1,1141.08837890625
2,1778.6419677734375
3,1547.460693359375
4,1391.623779296875
5,777.6964111328125
6,1288.604736328125
7,1596.9351806640625
8,935.0255126953125
9,1274.5181884765625
10,1002.0709228515625
11,1057.074462890625
12,1596.631103515625
13,930.7161865234375
14,764.0654296875
,0
0,1087.416015625
1,1140.0313720703125
2,1417.9791259765625
3,1608.1146240234375
4,1657.531982421875
5,1511.825439453125
6,2154.10693359375
7,1972.507568359375
8,1437.7998046875
9,1269.8912353515625
10,1413.549072265625
11,1239.1605224609375
12,1892.443603515625
13,1013.6392822265625
14,1657.178955078125
,0
0,868.9942626953125
1,1545.0484619140625
2,924.59326171875
3,1914.2779541015625
4,1867.8447265625
5,1900.301513671875
6,1079.902099609375
7,752.6322021484375
8,1040.5234375
9,1117.893310546875
10,710.3828735351562
11,986.212890625
12,788.1690673828125
13,1532.691162109375
14,1517.108154296875
,0
0,705.1559448242188
1,1034.6282958984375
2,1472.600341796875
3,1134.2958984375
4,594.2410888671875
5,1554.5450439453125
6,1176.106201171875
7,1243.442138671875
8,1124.548095703125
9,1495.08349609375
10,1327.6527099609375
11,1254.68896484375
12,627.8590087890625
13,1001.9064331054688
14,1972.258544921875
,0
0,589.1232299804688
1,915.533203125
2,1634.348876953125
3,1243.54638671875
4,1739.0146484375
5,921.0266723632812
6,1183.5159912109375
7,1750.0921630859375
8,1190.602783203125
9,993.2989501953125
10,1970.5052490234375
11,1950.0560302734375
12,1212.3302001953125
13,1126.9105224609375
14,1444.1925048828125
,0
0,1073.7657470703125
1,1343.09033203125
2,1894.2626953125
3,1031.244140625
4,1100.1883544921875
5,1292.391845703125
6,1761.728271484375
7,839.3289794921875
8,1622.9193115234375
9,1923.3343505859375
10,811.537109375
11,1777.676513671875
12,1737.349365234375
13,851.6474609375
14,1306.0135498046875
,0
0,1224.6102294921875
1,825.6320190429688
2,1988.468505859375
3,1139.5228271484375
4,796.6231079101562
5,1631.8109130859375
6,632.0588989257812
7,1384.244384765625
8,1439.4541015625
9,1783.00390625
10,1811.598388671875
11,1158.2998046875
12,2493.697998046875
13,1907.9407958984375
14,995.1119384765625
,0
0,515.4358520507812
1,1056.8189697265625
2,2227.244384765625
3,1534.312255859375
4,1415.0045166015625
5,1210.6273193359375
6,1523.066162109375
7,679.6952514648438
8,1349.9951171875
9,663.6724853515625
10,916.03369140625
11,1434.5413818359375
12,1440.0263671875
13,1290.9810791015625
14,1176.5172119140625
,0
0,1617.638427734375
1,1428.1409912109375
2,1655.215576171875
3,683.0599365234375
4,1150.6488037109375
5,1456.75390625
6,968.4967041015625
7,1049.27490234375
8,1689.3828125
9,1818.5179443359375
10,2182.586669921875
11,1584.338134765625
12,2064.23193359375
13,662.8552856445312
14,1196.1654052734375
,0
0,1241.4696044921875
1,1181.23388671875
2,931.3480224609375
3,931.3572387695312
4,1829.7486572265625
5,1708.3001708984375
6,1637.2381591796875
7,1026.933837890625
8,2405.2255859375
9,2028.4359130859375
10,1551.233154296875
11,1560.381103515625
12,1079.82763671875
13,1506.251220703125
14,1140.6312255859375
,0
0,871.2595825195312
1,1763.865966796875
2,1114.1109619140625
3,1131.90380859375
4,570.8351440429688
5,1107.98583984375
6,1844.1048583984375
7,1303.3511962890625
8,1193.519775390625
9,372.5510559082031
10,1378.9271240234375
11,1239.3670654296875
12,1565.5872802734375
13,1221.87646484375
14,1426.8463134765625
,0
0,1781.060546875
1,1769.143798828125
2,1328.9515380859375
3,1283.22509765625
4,1529.474365234375
5,1148.110107421875
6,1243.4906005859375
7,2256.79150390625
8,952.7364501953125
9,1053.772216796875
10,1958.3089599609375
11,1082.5062255859375
12,1669.056640625
13,539.2682495117188
14,1302.929931640625
,0
0,2165.140869140625
1,801.5858154296875
2,1298.859375
3,734.1995239257812
4,1564.372802734375
5,616.2001342773438
6,967.5022583007812
7,1512.296142578125
8,1239.0430908203125
9,1448.993896484375
10,742.2120361328125
11,958.8816528320312
12,973.6732177734375
13,1580.9287109375
14,1233.680419921875
,0
0,1565.7738037109375
1,1286.105224609375
2,1476.5816650390625
3,1038.4954833984375
4,1575.931396484375
5,2017.7779541015625
6,2452.404052734375
7,1640.0572509765625
8,1316.820556640625
9,2630.098876953125
10,1646.4564208984375
11,1187.9654541015625
12,1761.359375
13,1233.506103515625
14,2442.865234375
,0
0,1865.0999755859375
1,1274.327392578125
2,2393.90625
3,1010.8927001953125
4,1904.366455078125
5,995.1029052734375
6,1717.5816650390625
7,1183.91015625
8,1377.7882080078125
9,1647.9794921875
10,1099.7220458984375
11,851.6725463867188
12,1621.9085693359375
13,751.99462890625
14,760.7063598632812
,0
0,933.8323364257812
1,1484.692138671875
2,2763.03662109375
3,1270.0318603515625
4,1379.6131591796875
5,1465.0950927734375
6,1384.554443359375
7,811.9773559570312
8,1217.997802734375
9,1882.827392578125
10,1390.4654541015625
11,796.33056640625
12,1191.369384765625
13,878.43310546875
14,744.9188842773438
,0
0,929.8568115234375
1,2488.883544921875
2,854.5304565429688
3,929.7682495117188
4,965.3972778320312
5,1136.2427978515625
6,1485.38037109375
7,697.65087890625
8,1930.2222900390625
9,1524.712158203125
10,1924.673583984375
11,1191.728759765625
12,544.6453857421875
13,687.5095825195312
14,1455.8333740234375
,0
0,1205.1011962890625
1,1546.172607421875
2,1119.241455078125
3,1597.196044921875
4,1512.259033203125
5,1341.419189453125
6,1360.44775390625
7,1432.5888671875
8,1639.8372802734375
9,1322.6668701171875
10,1342.623779296875
11,1109.823486328125
12,1673.4876708984375
13,1992.8359375
14,1371.2388916015625
